YEAR,MARKS_SCORED,CATEGORY,GENDER,PWD_STATUS,EXPECTED_GENERAL_RANK_MIN,EXPECTED_GENERAL_RANK_MAX,EXPECTED_CATEGORY_RANK_MIN,EXPECTED_CATEGORY_RANK_MAX
2024,164,ST,M,Yes,8616,8916,1,79
2024,164,ST,F,No,8616,8916,507,602
2024,164,ST,F,Yes,8616,8916,1,75
2024,165,GENERAL,M,No,8348,8648,8448,8548
2024,165,GENERAL,M,Yes,8348,8648,374,474
2024,165,GENERAL,F,No,8348,8648,8025,8120
2024,165,GENERAL,F,Yes,8348,8648,355,450
2024,165,EWS,M,No,8348,8648,2378,2478
2024,165,EWS,M,Yes,8348,8648,71,171
2024,165,EWS,F,No,8348,8648,2259,2354
2024,165,EWS,F,Yes,8348,8648,67,162
2024,165,OBC-NCL,M,No,8348,8648,2074,2174
2024,165,OBC-NCL,M,Yes,8348,8648,56,156
2024,165,OBC-NCL,F,No,8348,8648,1970,2065
2024,165,OBC-NCL,F,Yes,8348,8648,53,148
2024,165,SC,M,No,8348,8648,894,994
2024,165,SC,M,Yes,8348,8648,1,97
2024,165,SC,F,No,8348,8648,849,944
2024,165,SC,F,Yes,8348,8648,1,92
2024,165,ST,M,No,8348,8648,516,616
2024,165,ST,M,Yes,8348,8648,1,78
2024,165,ST,F,No,8348,8648,490,585
2024,165,ST,F,Yes,8348,8648,1,74
2024,166,GENERAL,M,No,8089,8389,8189,8289
2024,166,GENERAL,M,Yes,8089,8389,361,461
2024,166,GENERAL,F,No,8089,8389,7779,7874
2024,166,GENERAL,F,Yes,8089,8389,342,437
2024,166,EWS,M,No,8089,8389,2304,2404
2024,166,EWS,M,Yes,8089,8389,67,167
2024,166,EWS,F,No,8089,8389,2188,2283
2024,166,EWS,F,Yes,8089,8389,63,158
2024,166,OBC-NCL,M,No,8089,8389,2009,2109
2024,166,OBC-NCL,M,Yes,8089,8389,52,152
2024,166,OBC-NCL,F,No,8089,8389,1908,2003
2024,166,OBC-NCL,F,Yes,8089,8389,49,144
2024,166,SC,M,No,8089,8389,865,965
2024,166,SC,M,Yes,8089,8389,1,95
2024,166,SC,F,No,8089,8389,821,916
2024,166,SC,F,Yes,8089,8389,1,90
2024,166,ST,M,No,8089,8389,499,599
2024,166,ST,M,Yes,8089,8389,1,77
2024,166,ST,F,No,8089,8389,474,569
2024,166,ST,F,Yes,8089,8389,1,73
2024,167,GENERAL,M,No,7837,8137,7937,8037
2024,167,GENERAL,M,Yes,7837,8137,349,449
2024,167,GENERAL,F,No,7837,8137,7540,7635
2024,167,GENERAL,F,Yes,7837,8137,331,426
2024,167,EWS,M,No,7837,8137,2232,2332
2024,167,EWS,M,Yes,7837,8137,64,164
2024,167,EWS,F,No,7837,8137,2120,2215
2024,167,EWS,F,Yes,7837,8137,60,155
2024,167,OBC-NCL,M,No,7837,8137,1946,2046
2024,167,OBC-NCL,M,Yes,7837,8137,49,149
2024,167,OBC-NCL,F,No,7837,8137,1848,1943
2024,167,OBC-NCL,F,Yes,7837,8137,46,141
2024,167,SC,M,No,7837,8137,837,937
2024,167,SC,M,Yes,7837,8137,1,94
2024,167,SC,F,No,7837,8137,795,890
2024,167,SC,F,Yes,7837,8137,1,89
2024,167,ST,M,No,7837,8137,482,582
2024,167,ST,M,Yes,7837,8137,1,76
2024,167,ST,F,No,7837,8137,457,552
2024,167,ST,F,Yes,7837,8137,1,72
2024,168,GENERAL,M,No,7593,7893,7693,7793
2024,168,GENERAL,M,Yes,7593,7893,337,437
2024,168,GENERAL,F,No,7593,7893,7308,7403
2024,168,GENERAL,F,Yes,7593,7893,320,415
2024,168,EWS,M,No,7593,7893,2162,2262
2024,168,EWS,M,Yes,7593,7893,60,160
2024,168,EWS,F,No,7593,7893,2053,2148
2024,168,EWS,F,Yes,7593,7893,57,152
2024,168,OBC-NCL,M,No,7593,7893,1885,1985
2024,168,OBC-NCL,M,Yes,7593,7893,46,146
2024,168,OBC-NCL,F,No,7593,7893,1790,1885
2024,168,OBC-NCL,F,Yes,7593,7893,43,138
2024,168,SC,M,No,7593,7893,810,910
2024,168,SC,M,Yes,7593,7893,1,93
2024,168,SC,F,No,7593,7893,769,864
2024,168,SC,F,Yes,7593,7893,1,88
2024,168,ST,M,No,7593,7893,466,566
2024,168,ST,M,Yes,7593,7893,1,75
2024,168,ST,F,No,7593,7893,442,537
2024,168,ST,F,Yes,7593,7893,1,71
2024,169,GENERAL,M,No,7357,7657,7457,7557
2024,169,GENERAL,M,Yes,7357,7657,325,425
2024,169,GENERAL,F,No,7357,7657,7084,7179
2024,169,GENERAL,F,Yes,7357,7657,308,403
2024,169,EWS,M,No,7357,7657,2094,2194
2024,169,EWS,M,Yes,7357,7657,57,157
2024,169,EWS,F,No,7357,7657,1989,2084
2024,169,EWS,F,Yes,7357,7657,54,149
2024,169,OBC-NCL,M,No,7357,7657,1826,1926
2024,169,OBC-NCL,M,Yes,7357,7657,43,143
2024,169,OBC-NCL,F,No,7357,7657,1734,1829
2024,169,OBC-NCL,F,Yes,7357,7657,40,135
2024,169,SC,M,No,7357,7657,784,884
2024,169,SC,M,Yes,7357,7657,1,91
2024,169,SC,F,No,7357,7657,744,839
2024,169,SC,F,Yes,7357,7657,1,86
2024,169,ST,M,No,7357,7657,450,550
2024,169,ST,M,Yes,7357,7657,1,75
2024,169,ST,F,No,7357,7657,427,522
2024,169,ST,F,Yes,7357,7657,1,71
2024,170,GENERAL,M,No,7128,7428,7228,7328
2024,170,GENERAL,M,Yes,7128,7428,313,413
2024,170,GENERAL,F,No,7128,7428,6866,6961
2024,170,GENERAL,F,Yes,7128,7428,297,392
2024,170,EWS,M,No,7128,7428,2029,2129
2024,170,EWS,M,Yes,7128,7428,53,153
2024,170,EWS,F,No,7128,7428,1927,2022
2024,170,EWS,F,Yes,7128,7428,50,145
2024,170,OBC-NCL,M,No,7128,7428,1769,1869
2024,170,OBC-NCL,M,Yes,7128,7428,40,140
2024,170,OBC-NCL,F,No,7128,7428,1680,1775
2024,170,OBC-NCL,F,Yes,7128,7428,38,133
2024,170,SC,M,No,7128,7428,758,858
2024,170,SC,M,Yes,7128,7428,1,90
2024,170,SC,F,No,7128,7428,720,815
2024,170,SC,F,Yes,7128,7428,1,85
2024,170,ST,M,No,7128,7428,435,535
2024,170,ST,M,Yes,7128,7428,1,74
2024,170,ST,F,No,7128,7428,413,508
2024,170,ST,F,Yes,7128,7428,1,70
2024,171,GENERAL,M,No,6906,7206,7006,7106
2024,171,GENERAL,M,Yes,6906,7206,302,402
2024,171,GENERAL,F,No,6906,7206,6655,6750
2024,171,GENERAL,F,Yes,6906,7206,286,381
2024,171,EWS,M,No,6906,7206,1966,2066
2024,171,EWS,M,Yes,6906,7206,50,150
2024,171,EWS,F,No,6906,7206,1867,1962
2024,171,EWS,F,Yes,6906,7206,47,142
2024,171,OBC-NCL,M,No,6906,7206,1714,1814
2024,171,OBC-NCL,M,Yes,6906,7206,38,138
2024,171,OBC-NCL,F,No,6906,7206,1628,1723
2024,171,OBC-NCL,F,Yes,6906,7206,36,131
2024,171,SC,M,No,6906,7206,734,834
2024,171,SC,M,Yes,6906,7206,1,89
2024,171,SC,F,No,6906,7206,697,792
2024,171,SC,F,Yes,6906,7206,1,84
2024,171,ST,M,No,6906,7206,420,520
2024,171,ST,M,Yes,6906,7206,1,73
2024,171,ST,F,No,6906,7206,399,494
2024,171,ST,F,Yes,6906,7206,1,69
2024,172,GENERAL,M,No,6690,6990,6790,6890
2024,172,GENERAL,M,Yes,6690,6990,292,392
2024,172,GENERAL,F,No,6690,6990,6450,6545
2024,172,GENERAL,F,Yes,6690,6990,277,372
2024,172,EWS,M,No,6690,6990,1904,2004
2024,172,EWS,M,Yes,6690,6990,47,147
2024,172,EWS,F,No,6690,6990,1808,1903
2024,172,EWS,F,Yes,6690,6990,44,139
2024,172,OBC-NCL,M,No,6690,6990,1660,1760
2024,172,OBC-NCL,M,Yes,6690,6990,35,135
2024,172,OBC-NCL,F,No,6690,6990,1577,1672
2024,172,OBC-NCL,F,Yes,6690,6990,33,128
2024,172,SC,M,No,6690,6990,710,810
2024,172,SC,M,Yes,6690,6990,1,88
2024,172,SC,F,No,6690,6990,674,769
2024,172,SC,F,Yes,6690,6990,1,83
2024,172,ST,M,No,6690,6990,406,506
2024,172,ST,M,Yes,6690,6990,1,72
2024,172,ST,F,No,6690,6990,385,480
2024,172,ST,F,Yes,6690,6990,1,68
2024,173,GENERAL,M,No,6481,6781,6581,6681
2024,173,GENERAL,M,Yes,6481,6781,281,381
2024,173,GENERAL,F,No,6481,6781,6251,6346
2024,173,GENERAL,F,Yes,6481,6781,266,361
2024,173,EWS,M,No,6481,6781,1844,1944
2024,173,EWS,M,Yes,6481,6781,44,144
2024,173,EWS,F,No,6481,6781,1751,1846
2024,173,EWS,F,Yes,6481,6781,41,136
2024,173,OBC-NCL,M,No,6481,6781,1607,1707
2024,173,OBC-NCL,M,Yes,6481,6781,32,132
2024,173,OBC-NCL,F,No,6481,6781,1526,1621
2024,173,OBC-NCL,F,Yes,6481,6781,30,125
2024,173,SC,M,No,6481,6781,686,786
2024,173,SC,M,Yes,6481,6781,1,86
2024,173,SC,F,No,6481,6781,651,746
2024,173,SC,F,Yes,6481,6781,1,81
2024,173,ST,M,No,6481,6781,392,492
2024,173,ST,M,Yes,6481,6781,1,72
2024,173,ST,F,No,6481,6781,372,467
2024,173,ST,F,Yes,6481,6781,1,68
2024,174,GENERAL,M,No,6279,6579,6379,6479
2024,174,GENERAL,M,Yes,6279,6579,271,371
2024,174,GENERAL,F,No,6279,6579,6060,6155
2024,174,GENERAL,F,Yes,6279,6579,257,352
2024,174,EWS,M,No,6279,6579,1786,1886
2024,174,EWS,M,Yes,6279,6579,41,141
2024,174,EWS,F,No,6279,6579,1696,1791
2024,174,EWS,F,Yes,6279,6579,38,133
2024,174,OBC-NCL,M,No,6279,6579,1557,1657
2024,174,OBC-NCL,M,Yes,6279,6579,30,130
2024,174,OBC-NCL,F,No,6279,6579,1479,1574
2024,174,OBC-NCL,F,Yes,6279,6579,28,123
2024,174,SC,M,No,6279,6579,664,764
2024,174,SC,M,Yes,6279,6579,1,85
2024,174,SC,F,No,6279,6579,630,725
2024,174,SC,F,Yes,6279,6579,1,80
2024,174,ST,M,No,6279,6579,378,478
2024,174,ST,M,Yes,6279,6579,1,71
2024,174,ST,F,No,6279,6579,359,454
2024,174,ST,F,Yes,6279,6579,1,67
2024,175,GENERAL,M,No,6083,6383,6183,6283
2024,175,GENERAL,M,Yes,6083,6383,261,361
2024,175,GENERAL,F,No,6083,6383,5873,5968
2024,175,GENERAL,F,Yes,6083,6383,247,342
2024,175,EWS,M,No,6083,6383,1730,1830
2024,175,EWS,M,Yes,6083,6383,39,139
2024,175,EWS,F,No,6083,6383,1643,1738
2024,175,EWS,F,Yes,6083,6383,37,132
2024,175,OBC-NCL,M,No,6083,6383,1508,1608
2024,175,OBC-NCL,M,Yes,6083,6383,27,127
2024,175,OBC-NCL,F,No,6083,6383,1432,1527
2024,175,OBC-NCL,F,Yes,6083,6383,25,120
2024,175,SC,M,No,6083,6383,642,742
2024,175,SC,M,Yes,6083,6383,1,84
2024,175,SC,F,No,6083,6383,609,704
2024,175,SC,F,Yes,6083,6383,1,79
2024,175,ST,M,No,6083,6383,365,465
2024,175,ST,M,Yes,6083,6383,1,70
2024,175,ST,F,No,6083,6383,346,441
2024,175,ST,F,Yes,6083,6383,1,66
2024,176,GENERAL,M,No,5892,6192,5992,6092
2024,176,GENERAL,M,Yes,5892,6192,252,352
2024,176,GENERAL,F,No,5892,6192,5692,5787
2024,176,GENERAL,F,Yes,5892,6192,239,334
2024,176,EWS,M,No,5892,6192,1676,1776
2024,176,EWS,M,Yes,5892,6192,36,136
2024,176,EWS,F,No,5892,6192,1592,1687
2024,176,EWS,F,Yes,5892,6192,34,129
2024,176,OBC-NCL,M,No,5892,6192,1460,1560
2024,176,OBC-NCL,M,Yes,5892,6192,25,125
2024,176,OBC-NCL,F,No,5892,6192,1387,1482
2024,176,OBC-NCL,F,Yes,5892,6192,23,118
2024,176,SC,M,No,5892,6192,621,721
2024,176,SC,M,Yes,5892,6192,1,83
2024,176,SC,F,No,5892,6192,589,684
2024,176,SC,F,Yes,5892,6192,1,78
2024,176,ST,M,No,5892,6192,352,452
2024,176,ST,M,Yes,5892,6192,1,70
2024,176,ST,F,No,5892,6192,334,429
2024,176,ST,F,Yes,5892,6192,1,66
2024,177,GENERAL,M,No,5708,6008,5808,5908
2024,177,GENERAL,M,Yes,5708,6008,242,342
2024,177,GENERAL,F,No,5708,6008,5517,5612
2024,177,GENERAL,F,Yes,5708,6008,229,324
2024,177,EWS,M,No,5708,6008,1623,1723
2024,177,EWS,M,Yes,5708,6008,33,133
2024,177,EWS,F,No,5708,6008,1541,1636
2024,177,EWS,F,Yes,5708,6008,31,126
2024,177,OBC-NCL,M,No,5708,6008,1414,1514
2024,177,OBC-NCL,M,Yes,5708,6008,23,123
2024,177,OBC-NCL,F,No,5708,6008,1343,1438
2024,177,OBC-NCL,F,Yes,5708,6008,21,116
2024,177,SC,M,No,5708,6008,600,700
2024,177,SC,M,Yes,5708,6008,1,82
2024,177,SC,F,No,5708,6008,570,665
2024,177,SC,F,Yes,5708,6008,1,77
2024,177,ST,M,No,5708,6008,340,440
2024,177,ST,M,Yes,5708,6008,1,69
2024,177,ST,F,No,5708,6008,323,418
2024,177,ST,F,Yes,5708,6008,1,65
2024,178,GENERAL,M,No,5529,5829,5629,5729
2024,178,GENERAL,M,Yes,5529,5829,233,333
2024,178,GENERAL,F,No,5529,5829,5347,5442
2024,178,GENERAL,F,Yes,5529,5829,221,316
2024,178,EWS,M,No,5529,5829,1572,1672
2024,178,EWS,M,Yes,5529,5829,31,131
2024,178,EWS,F,No,5529,5829,1493,1588
2024,178,EWS,F,Yes,5529,5829,29,124
2024,178,OBC-NCL,M,No,5529,5829,1369,1469
2024,178,OBC-NCL,M,Yes,5529,5829,20,120
2024,178,OBC-NCL,F,No,5529,5829,1300,1395
2024,178,OBC-NCL,F,Yes,5529,5829,19,114
2024,178,SC,M,No,5529,5829,581,681
2024,178,SC,M,Yes,5529,5829,1,81
2024,178,SC,F,No,5529,5829,551,646
2024,178,SC,F,Yes,5529,5829,1,76
2024,178,ST,M,No,5529,5829,328,428
2024,178,ST,M,Yes,5529,5829,1,68
2024,178,ST,F,No,5529,5829,311,406
2024,178,ST,F,Yes,5529,5829,1,64
2024,179,GENERAL,M,No,5356,5656,5456,5556
2024,179,GENERAL,M,Yes,5356,5656,225,325
2024,179,GENERAL,F,No,5356,5656,5183,5278
2024,179,GENERAL,F,Yes,5356,5656,213,308
2024,179,EWS,M,No,5356,5656,1523,1623
2024,179,EWS,M,Yes,5356,5656,28,128
2024,179,EWS,F,No,5356,5656,1446,1541
2024,179,EWS,F,Yes,5356,5656,26,121
2024,179,OBC-NCL,M,No,5356,5656,1326,1426
2024,179,OBC-NCL,M,Yes,5356,5656,18,118
2024,179,OBC-NCL,F,No,5356,5656,1259,1354
2024,179,OBC-NCL,F,Yes,5356,5656,17,112
2024,179,SC,M,No,5356,5656,561,661
2024,179,SC,M,Yes,5356,5656,1,80
2024,179,SC,F,No,5356,5656,532,627
2024,179,SC,F,Yes,5356,5656,1,76
2024,179,ST,M,No,5356,5656,317,417
2024,179,ST,M,Yes,5356,5656,1,68
2024,179,ST,F,No,5356,5656,301,396
2024,179,ST,F,Yes,5356,5656,1,64
2024,180,GENERAL,M,No,5188,5488,5288,5388
2024,180,GENERAL,M,Yes,5188,5488,216,316
2024,180,GENERAL,F,No,5188,5488,5023,5118
2024,180,GENERAL,F,Yes,5188,5488,205,300
2024,180,EWS,M,No,5188,5488,1475,1575
2024,180,EWS,M,Yes,5188,5488,26,126
2024,180,EWS,F,No,5188,5488,1401,1496
2024,180,EWS,F,Yes,5188,5488,24,119
2024,180,OBC-NCL,M,No,5188,5488,1284,1384
2024,180,OBC-NCL,M,Yes,5188,5488,16,116
2024,180,OBC-NCL,F,No,5188,5488,1219,1314
2024,180,OBC-NCL,F,Yes,5188,5488,15,110
2024,180,SC,M,No,5188,5488,543,643
2024,180,SC,M,Yes,5188,5488,1,79
2024,180,SC,F,No,5188,5488,515,610
2024,180,SC,F,Yes,5188,5488,1,75
2024,180,ST,M,No,5188,5488,305,405
2024,180,ST,M,Yes,5188,5488,1,67
2024,180,ST,F,No,5188,5488,289,384
2024,180,ST,F,Yes,5188,5488,1,63
2024,181,GENERAL,M,No,5025,5325,5125,5225
2024,181,GENERAL,M,Yes,5025,5325,208,308
2024,181,GENERAL,F,No,5025,5325,4868,4963
2024,181,GENERAL,F,Yes,5025,5325,197,292
2024,181,EWS,M,No,5025,5325,1428,1528
2024,181,EWS,M,Yes,5025,5325,23,123
2024,181,EWS,F,No,5025,5325,1356,1451
2024,181,EWS,F,Yes,5025,5325,21,116
2024,181,OBC-NCL,M,No,5025,5325,1243,1343
2024,181,OBC-NCL,M,Yes,5025,5325,14,114
2024,181,OBC-NCL,F,No,5025,5325,1180,1275
2024,181,OBC-NCL,F,Yes,5025,5325,13,108
2024,181,SC,M,No,5025,5325,525,625
2024,181,SC,M,Yes,5025,5325,1,78
2024,181,SC,F,No,5025,5325,498,593
2024,181,SC,F,Yes,5025,5325,1,74
2024,181,ST,M,No,5025,5325,295,395
2024,181,ST,M,Yes,5025,5325,1,67
2024,181,ST,F,No,5025,5325,280,375
2024,181,ST,F,Yes,5025,5325,1,63
2024,182,GENERAL,M,No,4867,5167,4967,5067
2024,182,GENERAL,M,Yes,4867,5167,200,300
2024,182,GENERAL,F,No,4867,5167,4718,4813
2024,182,GENERAL,F,Yes,4867,5167,190,285
2024,182,EWS,M,No,4867,5167,1383,1483
2024,182,EWS,M,Yes,4867,5167,21,121
2024,182,EWS,F,No,4867,5167,1313,1408
2024,182,EWS,F,Yes,4867,5167,19,114
2024,182,OBC-NCL,M,No,4867,5167,1204,1304
2024,182,OBC-NCL,M,Yes,4867,5167,12,112
2024,182,OBC-NCL,F,No,4867,5167,1143,1238
2024,182,OBC-NCL,F,Yes,4867,5167,11,106
2024,182,SC,M,No,4867,5167,507,607
2024,182,SC,M,Yes,4867,5167,1,77
2024,182,SC,F,No,4867,5167,481,576
2024,182,SC,F,Yes,4867,5167,1,73
2024,182,ST,M,No,4867,5167,284,384
2024,182,ST,M,Yes,4867,5167,1,66
2024,182,ST,F,No,4867,5167,269,364
2024,182,ST,F,Yes,4867,5167,1,62
2024,183,GENERAL,M,No,4714,5014,4814,4914
2024,183,GENERAL,M,Yes,4714,5014,193,293
2024,183,GENERAL,F,No,4714,5014,4573,4668
2024,183,GENERAL,F,Yes,4714,5014,183,278
2024,183,EWS,M,No,4714,5014,1339,1439
2024,183,EWS,M,Yes,4714,5014,19,119
2024,183,EWS,F,No,4714,5014,1272,1367
2024,183,EWS,F,Yes,4714,5014,18,113
2024,183,OBC-NCL,M,No,4714,5014,1166,1266
2024,183,OBC-NCL,M,Yes,4714,5014,10,110
2024,183,OBC-NCL,F,No,4714,5014,1107,1202
2024,183,OBC-NCL,F,Yes,4714,5014,9,104
2024,183,SC,M,No,4714,5014,490,590
2024,183,SC,M,Yes,4714,5014,1,77
2024,183,SC,F,No,4714,5014,465,560
2024,183,SC,F,Yes,4714,5014,1,73
2024,183,ST,M,No,4714,5014,274,374
2024,183,ST,M,Yes,4714,5014,1,66
2024,183,ST,F,No,4714,5014,260,355
2024,183,ST,F,Yes,4714,5014,1,62
2024,184,GENERAL,M,No,4565,4865,4665,4765
2024,184,GENERAL,M,Yes,4565,4865,185,285
2024,184,GENERAL,F,No,4565,4865,4431,4526
2024,184,GENERAL,F,Yes,4565,4865,175,270
2024,184,EWS,M,No,4565,4865,1297,1397
2024,184,EWS,M,Yes,4565,4865,17,117
2024,184,EWS,F,No,4565,4865,1232,1327
2024,184,EWS,F,Yes,4565,4865,16,111
2024,184,OBC-NCL,M,No,4565,4865,1128,1228
2024,184,OBC-NCL,M,Yes,4565,4865,8,108
2024,184,OBC-NCL,F,No,4565,4865,1071,1166
2024,184,OBC-NCL,F,Yes,4565,4865,7,102
2024,184,SC,M,No,4565,4865,473,573
2024,184,SC,M,Yes,4565,4865,1,76
2024,184,SC,F,No,4565,4865,449,544
2024,184,SC,F,Yes,4565,4865,1,72
2024,184,ST,M,No,4565,4865,264,364
2024,184,ST,M,Yes,4565,4865,1,65
2024,184,ST,F,No,4565,4865,250,345
2024,184,ST,F,Yes,4565,4865,1,61
2024,185,GENERAL,M,No,4421,4721,4521,4621
2024,185,GENERAL,M,Yes,4421,4721,178,278
2024,185,GENERAL,F,No,4421,4721,4294,4389
2024,185,GENERAL,F,Yes,4421,4721,169,264
2024,185,EWS,M,No,4421,4721,1256,1356
2024,185,EWS,M,Yes,4421,4721,15,115
2024,185,EWS,F,No,4421,4721,1193,1288
2024,185,EWS,F,Yes,4421,4721,14,109
2024,185,OBC-NCL,M,No,4421,4721,1092,1192
2024,185,OBC-NCL,M,Yes,4421,4721,7,107
2024,185,OBC-NCL,F,No,4421,4721,1037,1132
2024,185,OBC-NCL,F,Yes,4421,4721,6,101
2024,185,SC,M,No,4421,4721,457,557
2024,185,SC,M,Yes,4421,4721,1,75
2024,185,SC,F,No,4421,4721,434,529
2024,185,SC,F,Yes,4421,4721,1,71
2024,185,ST,M,No,4421,4721,254,354
2024,185,ST,M,Yes,4421,4721,1,65
2024,185,ST,F,No,4421,4721,241,336
2024,185,ST,F,Yes,4421,4721,1,61
2024,186,GENERAL,M,No,4282,4582,4382,4482
2024,186,GENERAL,M,Yes,4282,4582,171,271
2024,186,GENERAL,F,No,4282,4582,4162,4257
2024,186,GENERAL,F,Yes,4282,4582,162,257
2024,186,EWS,M,No,4282,4582,1216,1316
2024,186,EWS,M,Yes,4282,4582,13,113
2024,186,EWS,F,No,4282,4582,1155,1250
2024,186,EWS,F,Yes,4282,4582,12,107
2024,186,OBC-NCL,M,No,4282,4582,1058,1158
2024,186,OBC-NCL,M,Yes,4282,4582,5,105
2024,186,OBC-NCL,F,No,4282,4582,1005,1100
2024,186,OBC-NCL,F,Yes,4282,4582,4,99
2024,186,SC,M,No,4282,4582,442,542
2024,186,SC,M,Yes,4282,4582,1,74
2024,186,SC,F,No,4282,4582,419,514
2024,186,SC,F,Yes,4282,4582,1,70
2024,186,ST,M,No,4282,4582,245,345
2024,186,ST,M,Yes,4282,4582,1,64
2024,186,ST,F,No,4282,4582,232,327
2024,186,ST,F,Yes,4282,4582,1,60
2024,187,GENERAL,M,No,4146,4446,4246,4346
2024,187,GENERAL,M,Yes,4146,4446,164,264
2024,187,GENERAL,F,No,4146,4446,4033,4128
2024,187,GENERAL,F,Yes,4146,4446,155,250
2024,187,EWS,M,No,4146,4446,1177,1277
2024,187,EWS,M,Yes,4146,4446,11,111
2024,187,EWS,F,No,4146,4446,1118,1213
2024,187,EWS,F,Yes,4146,4446,10,105
2024,187,OBC-NCL,M,No,4146,4446,1024,1124
2024,187,OBC-NCL,M,Yes,4146,4446,3,103
2024,187,OBC-NCL,F,No,4146,4446,972,1067
2024,187,OBC-NCL,F,Yes,4146,4446,2,97
2024,187,SC,M,No,4146,4446,427,527
2024,187,SC,M,Yes,4146,4446,1,73
2024,187,SC,F,No,4146,4446,405,500
2024,187,SC,F,Yes,4146,4446,1,69
2024,187,ST,M,No,4146,4446,236,336
2024,187,ST,M,Yes,4146,4446,1,64
2024,187,ST,F,No,4146,4446,224,319
2024,187,ST,F,Yes,4146,4446,1,60
2024,188,GENERAL,M,No,4015,4315,4115,4215
2024,188,GENERAL,M,Yes,4015,4315,158,258
2024,188,GENERAL,F,No,4015,4315,3909,4004
2024,188,GENERAL,F,Yes,4015,4315,150,245
2024,188,EWS,M,No,4015,4315,1140,1240
2024,188,EWS,M,Yes,4015,4315,9,109
2024,188,EWS,F,No,4015,4315,1083,1178
2024,188,EWS,F,Yes,4015,4315,8,103
2024,188,OBC-NCL,M,No,4015,4315,991,1091
2024,188,OBC-NCL,M,Yes,4015,4315,2,102
2024,188,OBC-NCL,F,No,4015,4315,941,1036
2024,188,OBC-NCL,F,Yes,4015,4315,1,96
2024,188,SC,M,No,4015,4315,412,512
2024,188,SC,M,Yes,4015,4315,1,73
2024,188,SC,F,No,4015,4315,391,486
2024,188,SC,F,Yes,4015,4315,1,69
2024,188,ST,M,No,4015,4315,227,327
2024,188,ST,M,Yes,4015,4315,1,63
2024,188,ST,F,No,4015,4315,215,310
2024,188,ST,F,Yes,4015,4315,1,59
2024,189,GENERAL,M,No,3888,4188,3988,4088
2024,189,GENERAL,M,Yes,3888,4188,151,251
2024,189,GENERAL,F,No,3888,4188,3788,3883
2024,189,GENERAL,F,Yes,3888,4188,143,238
2024,189,EWS,M,No,3888,4188,1103,1203
2024,189,EWS,M,Yes,3888,4188,7,107
2024,189,EWS,F,No,3888,4188,1047,1142
2024,189,EWS,F,Yes,3888,4188,6,101
2024,189,OBC-NCL,M,No,3888,4188,959,1059
2024,189,OBC-NCL,M,Yes,3888,4188,1,100
2024,189,OBC-NCL,F,No,3888,4188,911,1006
2024,189,OBC-NCL,F,Yes,3888,4188,1,95
2024,189,SC,M,No,3888,4188,398,498
2024,189,SC,M,Yes,3888,4188,1,72
2024,189,SC,F,No,3888,4188,378,473
2024,189,SC,F,Yes,3888,4188,1,68
2024,189,ST,M,No,3888,4188,219,319
2024,189,ST,M,Yes,3888,4188,1,63
2024,189,ST,F,No,3888,4188,208,303
2024,189,ST,F,Yes,3888,4188,1,59
2024,190,GENERAL,M,No,3765,4065,3865,3965
2024,190,GENERAL,M,Yes,3765,4065,145,245
2024,190,GENERAL,F,No,3765,4065,3671,3766
2024,190,GENERAL,F,Yes,3765,4065,137,232
2024,190,EWS,M,No,3765,4065,1068,1168
2024,190,EWS,M,Yes,3765,4065,5,105
2024,190,EWS,F,No,3765,4065,1014,1109
2024,190,EWS,F,Yes,3765,4065,4,99
2024,190,OBC-NCL,M,No,3765,4065,928,1028
2024,190,OBC-NCL,M,Yes,3765,4065,1,98
2024,190,OBC-NCL,F,No,3765,4065,881,976
2024,190,OBC-NCL,F,Yes,3765,4065,1,93
2024,190,SC,M,No,3765,4065,385,485
2024,190,SC,M,Yes,3765,4065,1,71
2024,190,SC,F,No,3765,4065,365,460
2024,190,SC,F,Yes,3765,4065,1,67
2024,190,ST,M,No,3765,4065,211,311
2024,190,ST,M,Yes,3765,4065,1,63
2024,190,ST,F,No,3765,4065,200,295
2024,190,ST,F,Yes,3765,4065,1,59
2024,191,GENERAL,M,No,3645,3945,3745,3845
2024,191,GENERAL,M,Yes,3645,3945,139,239
2024,191,GENERAL,F,No,3645,3945,3557,3652
2024,191,GENERAL,F,Yes,3645,3945,132,227
2024,191,EWS,M,No,3645,3945,1034,1134
2024,191,EWS,M,Yes,3645,3945,4,104
2024,191,EWS,F,No,3645,3945,982,1077
2024,191,EWS,F,Yes,3645,3945,3,98
2024,191,OBC-NCL,M,No,3645,3945,898,998
2024,191,OBC-NCL,M,Yes,3645,3945,1,97
2024,191,OBC-NCL,F,No,3645,3945,853,948
2024,191,OBC-NCL,F,Yes,3645,3945,1,92
2024,191,SC,M,No,3645,3945,371,471
2024,191,SC,M,Yes,3645,3945,1,71
2024,191,SC,F,No,3645,3945,352,447
2024,191,SC,F,Yes,3645,3945,1,67
2024,191,ST,M,No,3645,3945,203,303
2024,191,ST,M,Yes,3645,3945,1,62
2024,191,ST,F,No,3645,3945,192,287
2024,191,ST,F,Yes,3645,3945,1,58
2024,192,GENERAL,M,No,3529,3829,3629,3729
2024,192,GENERAL,M,Yes,3529,3829,133,233
2024,192,GENERAL,F,No,3529,3829,3447,3542
