YEAR,SESSION,SHIFT,MARKS_SCORED,DIFFICULTY_FACTOR,EXPECTED_PERCENTILE
2024,April,7,145,0.9554,72.4606
2024,April,7,146,0.9554,72.8803
2024,April,7,147,0.9554,73.2992
2024,April,7,148,0.9554,73.7107
2024,April,7,149,0.9554,74.12
2024,April,7,150,0.9554,74.5229
2024,April,7,151,0.9554,74.9273
2024,April,7,152,0.9554,75.3285
2024,April,7,153,0.9554,75.7204
2024,April,7,154,0.9554,76.1092
2024,April,7,155,0.9554,76.4934
2024,April,7,156,0.9554,76.8718
2024,April,7,157,0.9554,77.2397
2024,April,7,158,0.9554,77.6153
2024,April,7,159,0.9554,77.9817
2024,April,7,160,0.9554,78.3443
2024,April,7,161,0.9554,78.7077
2024,April,7,162,0.9554,79.057
2024,April,7,163,0.9554,79.4027
2024,April,7,164,0.9554,79.7464
2024,April,7,165,0.9554,80.0907
2024,April,7,166,0.9554,80.4257
2024,April,7,167,0.9554,80.7589
2024,April,7,168,0.9554,81.0846
2024,April,7,169,0.9554,81.4138
2024,April,7,170,0.9554,81.7334
2024,April,7,171,0.9554,82.0472
2024,April,7,172,0.9554,82.3515
2024,April,7,173,0.9554,82.6631
2024,April,7,174,0.9554,82.9679
2024,April,7,175,0.9554,83.2611
2024,April,7,176,0.9554,83.5608
2024,April,7,177,0.9554,83.8445
2024,April,7,178,0.9554,84.1344
2024,April,7,179,0.9554,84.414
2024,April,7,180,0.9554,84.6912
2024,April,7,181,0.9554,84.9668
2024,April,7,182,0.9554,85.2285
2024,April,7,183,0.9554,85.4993
2024,April,7,184,0.9554,85.7563
2024,April,7,185,0.9554,86.0164
2024,April,7,186,0.9554,86.2668
2024,April,7,187,0.9554,86.5159
2024,April,7,188,0.9554,86.7635
2024,April,7,189,0.9554,87.0077
2024,April,7,190,0.9554,87.2471
2024,April,7,191,0.9554,87.4834
2024,April,7,192,0.9554,87.711
2024,April,7,193,0.9554,87.9411
2024,April,7,194,0.9554,88.1599
2024,April,7,195,0.9554,88.3786
2024,April,7,196,0.9554,88.6
2024,April,7,197,0.9554,88.8135
2024,April,7,198,0.9554,89.0171
2024,April,7,199,0.9554,89.2249
2024,April,7,200,0.9554,89.4233
2024,April,7,201,0.9554,89.6285
2024,April,7,202,0.9554,89.8238
2024,April,7,203,0.9554,90.0163
2024,April,7,204,0.9554,90.2075
2024,April,7,205,0.9554,90.3869
2024,April,7,206,0.9554,90.5698
2024,April,7,207,0.9554,90.754
2024,April,7,208,0.9554,90.9287
2024,April,7,209,0.9554,91.1069
2024,April,7,210,0.9554,91.2739
2024,April,7,211,0.9554,91.4423
2024,April,7,212,0.9554,91.608
2024,April,7,213,0.9554,91.7718
2024,April,7,214,0.9554,91.9295
2024,April,7,215,0.9554,92.0793
2024,April,7,216,0.9554,92.2359
2024,April,7,217,0.9554,92.3845
2024,April,7,218,0.9554,92.5358
2024,April,7,219,0.9554,92.6767
2024,April,7,220,0.9554,92.8268
2024,April,7,221,0.9554,92.9602
2024,April,7,222,0.9554,93.0996
2024,April,7,223,0.9554,93.2348
2024,April,7,224,0.9554,93.3689
2024,April,7,225,0.9554,93.4949
2024,April,7,226,0.9554,93.6238
2024,April,7,227,0.9554,93.7497
2024,April,7,228,0.9554,93.8738
2024,April,7,229,0.9554,93.9956
2024,April,7,230,0.9554,94.1106
2024,April,7,231,0.9554,94.2335
2024,April,7,232,0.9554,94.3409
2024,April,7,233,0.9554,94.4608
2024,April,7,234,0.9554,94.5648
2024,April,7,235,0.9554,94.6806
2024,April,7,236,0.9554,94.7782
2024,April,7,237,0.9554,94.8865
2024,April,7,238,0.9554,94.9846
2024,April,7,239,0.9554,95.0919
2024,April,7,240,0.9554,95.1814
2024,April,7,241,0.9554,95.2837
2024,April,7,242,0.9554,95.3773
2024,April,7,243,0.9554,95.4668
2024,April,7,244,0.9554,95.5569
2024,April,7,245,0.9554,95.6529
2024,April,7,246,0.9554,95.7352
2024,April,7,247,0.9554,95.826
2024,April,7,248,0.9554,95.9103
2024,April,7,249,0.9554,95.9898
2024,April,7,250,0.9554,96.0735
2024,April,7,251,0.9554,96.1458
2024,April,7,252,0.9554,96.2232
2024,April,7,253,0.9554,96.3064
2024,April,7,254,0.9554,96.3767
2024,April,7,255,0.9554,96.4556
2024,April,7,256,0.9554,96.5275
2024,April,7,257,0.9554,96.5917
2024,April,7,258,0.9554,96.6597
2024,April,7,259,0.9554,96.7346
2024,April,7,260,0.9554,96.7969
2024,April,7,261,0.9554,96.8617
2024,April,7,262,0.9554,96.9307
2024,April,7,263,0.9554,96.9914
2024,April,7,264,0.9554,97.0486
2024,April,7,265,0.9554,97.1139
2024,April,7,266,0.9554,97.1719
2024,April,7,267,0.9554,97.2242
2024,April,7,268,0.9554,97.2815
2024,April,7,269,0.9554,97.3368
2024,April,7,270,0.9554,97.3941
2024,April,7,271,0.9554,97.447
2024,April,7,272,0.9554,97.4958
2024,April,7,273,0.9554,97.5518
2024,April,7,274,0.9554,97.6011
2024,April,7,275,0.9554,97.648
2024,April,7,276,0.9554,97.7007
2024,April,7,277,0.9554,97.747
2024,April,7,278,0.9554,97.7958
2024,April,7,279,0.9554,97.8389
2024,April,7,280,0.9554,97.8867
2024,April,7,281,0.9554,97.9299
2024,April,7,282,0.9554,97.9721
2024,April,7,283,0.9554,98.0101
2024,April,7,284,0.9554,98.0503
2024,April,7,285,0.9554,98.0943
2024,April,7,286,0.9554,98.1285
2024,April,7,287,0.9554,98.1701
2024,April,7,288,0.9554,98.2091
2024,April,7,289,0.9554,98.2412
2024,April,7,290,0.9554,98.2769
2024,April,7,291,0.9554,98.314
2024,April,7,292,0.9554,98.3486
2024,April,7,293,0.9554,98.3801
2024,April,7,294,0.9554,98.4232
2024,April,7,295,0.9554,98.4475
2024,April,7,296,0.9554,98.4829
2024,April,7,297,0.9554,98.5117
2024,April,7,298,0.9554,98.5446
2024,April,7,299,0.9554,98.5733
2024,April,7,300,0.9554,98.6053
2024,April,8,-20,1.0157,7.1567
2024,April,8,-19,1.0157,7.3064
2024,April,8,-18,1.0157,7.4628
2024,April,8,-17,1.0157,7.6249
2024,April,8,-16,1.0157,7.7798
2024,April,8,-15,1.0157,7.9478
2024,April,8,-14,1.0157,8.1105
2024,April,8,-13,1.0157,8.2837
2024,April,8,-12,1.0157,8.4602
2024,April,8,-11,1.0157,8.6277
2024,April,8,-10,1.0157,8.8074
2024,April,8,-9,1.0157,8.9917
2024,April,8,-8,1.0157,9.1795
2024,April,8,-7,1.0157,9.3684
2024,April,8,-6,1.0157,9.5659
2024,April,8,-5,1.0157,9.7636
2024,April,8,-4,1.0157,9.9576
2024,April,8,-3,1.0157,10.1701
2024,April,8,-2,1.0157,10.3704
2024,April,8,-1,1.0157,10.5898
2024,April,8,0,1.0157,10.8033
2024,April,8,1,1.0157,11.0211
2024,April,8,2,1.0157,11.2483
2024,April,8,3,1.0157,11.4707
2024,April,8,4,1.0157,11.7019
2024,April,8,5,1.0157,11.9338
2024,April,8,6,1.0157,12.179
2024,April,8,7,1.0157,12.4191
2024,April,8,8,1.0157,12.6659
2024,April,8,9,1.0157,12.9228
2024,April,8,10,1.0157,13.1751
2024,April,8,11,1.0157,13.4415
2024,April,8,12,1.0157,13.705
2024,April,8,13,1.0157,13.9664
2024,April,8,14,1.0157,14.2461
2024,April,8,15,1.0157,14.5211
2024,April,8,16,1.0157,14.8079
2024,April,8,17,1.0157,15.0964
2024,April,8,18,1.0157,15.3796
2024,April,8,19,1.0157,15.6835
2024,April,8,20,1.0157,15.9815
2024,April,8,21,1.0157,16.2837
2024,April,8,22,1.0157,16.5999
2024,April,8,23,1.0157,16.912
2024,April,8,24,1.0157,17.2305
2024,April,8,25,1.0157,17.5585
2024,April,8,26,1.0157,17.8852
2024,April,8,27,1.0157,18.2206
2024,April,8,28,1.0157,18.5594
2024,April,8,29,1.0157,18.8967
2024,April,8,30,1.0157,19.2465
2024,April,8,31,1.0157,19.6024
2024,April,8,32,1.0157,19.9626
2024,April,8,33,1.0157,20.325
2024,April,8,34,1.0157,20.6886
2024,April,8,35,1.0157,21.0629
2024,April,8,36,1.0157,21.4399
2024,April,8,37,1.0157,21.8232
2024,April,8,38,1.0157,22.2137
2024,April,8,39,1.0157,22.6051
2024,April,8,40,1.0157,23.0027
2024,April,8,41,1.0157,23.4032
2024,April,8,42,1.0157,23.81
2024,April,8,43,1.0157,24.2196
2024,April,8,44,1.0157,24.6431
2024,April,8,45,1.0157,25.0606
2024,April,8,46,1.0157,25.4869
2024,April,8,47,1.0157,25.9157
2024,April,8,48,1.0157,26.3488
2024,April,8,49,1.0157,26.7952
2024,April,8,50,1.0157,27.2368
2024,April,8,51,1.0157,27.6899
2024,April,8,52,1.0157,28.1405
2024,April,8,53,1.0157,28.6017
2024,April,8,54,1.0157,29.0637
2024,April,8,55,1.0157,29.5286
2024,April,8,56,1.0157,30.008
2024,April,8,57,1.0157,30.4825
2024,April,8,58,1.0157,30.9611
2024,April,8,59,1.0157,31.4476
2024,April,8,60,1.0157,31.9368
2024,April,8,61,1.0157,32.4217
2024,April,8,62,1.0157,32.9222
2024,April,8,63,1.0157,33.4251
2024,April,8,64,1.0157,33.9284
2024,April,8,65,1.0157,34.4381
2024,April,8,66,1.0157,34.9458
2024,April,8,67,1.0157,35.4653
2024,April,8,68,1.0157,35.9755
2024,April,8,69,1.0157,36.5054
2024,April,8,70,1.0157,37.023
2024,April,8,71,1.0157,37.5492
2024,April,8,72,1.0157,38.0815
2024,April,8,73,1.0157,38.6164
2024,April,8,74,1.0157,39.1517
2024,April,8,75,1.0157,39.6913
2024,April,8,76,1.0157,40.2346
2024,April,8,77,1.0157,40.7791
2024,April,8,78,1.0157,41.3261
2024,April,8,79,1.0157,41.8787
2024,April,8,80,1.0157,42.4276
2024,April,8,81,1.0157,42.9747
2024,April,8,82,1.0157,43.5285
2024,April,8,83,1.0157,44.0842
2024,April,8,84,1.0157,44.6418
2024,April,8,85,1.0157,45.2014
2024,April,8,86,1.0157,45.7643
2024,April,8,87,1.0157,46.3259
2024,April,8,88,1.0157,46.8815
2024,April,8,89,1.0157,47.4486
2024,April,8,90,1.0157,48.0116
2024,April,8,91,1.0157,48.5722
2024,April,8,92,1.0157,49.1409
2024,April,8,93,1.0157,49.7053
2024,April,8,94,1.0157,50.2657
2024,April,8,95,1.0157,50.8252
2024,April,8,96,1.0157,51.3936
2024,April,8,97,1.0157,51.957
2024,April,8,98,1.0157,52.5161
2024,April,8,99,1.0157,53.08
2024,April,8,100,1.0157,53.6493
2024,April,8,101,1.0157,54.2046
2024,April,8,102,1.0157,54.7659
2024,April,8,103,1.0157,55.3278
2024,April,8,104,1.0157,55.8779
2024,April,8,105,1.0157,56.433
2024,April,8,106,1.0157,56.9931
2024,April,8,107,1.0157,57.5446
2024,April,8,108,1.0157,58.0961
2024,April,8,109,1.0157,58.6378
2024,April,8,110,1.0157,59.1884
2024,April,8,111,1.0157,59.7334
2024,April,8,112,1.0157,60.2695
2024,April,8,113,1.0157,60.8126
2024,April,8,114,1.0157,61.3531
2024,April,8,115,1.0157,61.8797
2024,April,8,116,1.0157,62.415
2024,April,8,117,1.0157,62.9385
2024,April,8,118,1.0157,63.4722
2024,April,8,119,1.0157,63.9891
2024,April,8,120,1.0157,64.5053
2024,April,8,121,1.0157,65.0271
2024,April,8,122,1.0157,65.5387
2024,April,8,123,1.0157,66.0442
2024,April,8,124,1.0157,66.5486
2024,April,8,125,1.0157,67.0521
2024,April,8,126,1.0157,67.5397
2024,April,8,127,1.0157,68.0379
2024,April,8,128,1.0157,68.5272
2024,April,8,129,1.0157,69.0124
2024,April,8,130,1.0157,69.4964
2024,April,8,131,1.0157,69.9711
2024,April,8,132,1.0157,70.4376
2024,April,8,133,1.0157,70.9125
2024,April,8,134,1.0157,71.372
2024,April,8,135,1.0157,71.8353
2024,April,8,136,1.0157,72.2817
2024,April,8,137,1.0157,72.7359
2024,April,8,138,1.0157,73.1848
2024,April,8,139,1.0157,73.6192
2024,April,8,140,1.0157,74.0618
2024,April,8,141,1.0157,74.4925
2024,April,8,142,1.0157,74.9185
2024,April,8,143,1.0157,75.3336
2024,April,8,144,1.0157,75.7517
2024,April,8,145,1.0157,76.163
2024,April,8,146,1.0157,76.5691
2024,April,8,147,1.0157,76.9737
2024,April,8,148,1.0157,77.3709
2024,April,8,149,1.0157,77.7699
2024,April,8,150,1.0157,78.1517
2024,April,8,151,1.0157,78.5374
2024,April,8,152,1.0157,78.9164
2024,April,8,153,1.0157,79.2834
2024,April,8,154,1.0157,79.6552
2024,April,8,155,1.0157,80.0159
2024,April,8,156,1.0157,80.3765
2024,April,8,157,1.0157,80.7296
2024,April,8,158,1.0157,81.0795
2024,April,8,159,1.0157,81.4263
2024,April,8,160,1.0157,81.7605
2024,April,8,161,1.0157,82.0959
2024,April,8,162,1.0157,82.4256
2024,April,8,163,1.0157,82.7554
2024,April,8,164,1.0157,83.073
2024,April,8,165,1.0157,83.3821
2024,April,8,166,1.0157,83.6914
2024,April,8,167,1.0157,84.0053
2024,April,8,168,1.0157,84.2981
2024,April,8,169,1.0157,84.5966
2024,April,8,170,1.0157,84.8958
2024,April,8,171,1.0157,85.1831
2024,April,8,172,1.0157,85.4576
2024,April,8,173,1.0157,85.7404
2024,April,8,174,1.0157,86.017
2024,April,8,175,1.0157,86.2868
2024,April,8,176,1.0157,86.5517
2024,April,8,177,1.0157,86.8062
2024,April,8,178,1.0157,87.0681
2024,April,8,179,1.0157,87.3173
2024,April,8,180,1.0157,87.5651
2024,April,8,181,1.0157,87.8033
2024,April,8,182,1.0157,88.047
2024,April,8,183,1.0157,88.285
2024,April,8,184,1.0157,88.5186
2024,April,8,185,1.0157,88.7407
2024,April,8,186,1.0157,88.9646
2024,April,8,187,1.0157,89.1888
2024,April,8,188,1.0157,89.3961
2024,April,8,189,1.0157,89.6164
2024,April,8,190,1.0157,89.825
2024,April,8,191,1.0157,90.0232
2024,April,8,192,1.0157,90.2257
2024,April,8,193,1.0157,90.4259
2024,April,8,194,1.0157,90.6183
2024,April,8,195,1.0157,90.812
2024,April,8,196,1.0157,90.9897
2024,April,8,197,1.0157,91.1799
2024,April,8,198,1.0157,91.3569
2024,April,8,199,1.0157,91.5342
2024,April,8,200,1.0157,91.7093
2024,April,8,201,1.0157,91.881
2024,April,8,202,1.0157,92.0409
2024,April,8,203,1.0157,92.2127
2024,April,8,204,1.0157,92.3728
2024,April,8,205,1.0157,92.5285
2024,April,8,206,1.0157,92.677
2024,April,8,207,1.0157,92.8274
2024,April,8,208,1.0157,92.9781
2024,April,8,209,1.0157,93.1251
2024,April,8,210,1.0157,93.2706
2024,April,8,211,1.0157,93.4101
2024,April,8,212,1.0157,93.5452
2024,April,8,213,1.0157,93.6854
2024,April,8,214,1.0157,93.8121
2024,April,8,215,1.0157,93.9441
2024,April,8,216,1.0157,94.0681
2024,April,8,217,1.0157,94.1918
2024,April,8,218,1.0157,94.321
2024,April,8,219,1.0157,94.4421
2024,April,8,220,1.0157,94.5563
2024,April,8,221,1.0157,94.669
2024,April,8,222,1.0157,94.7872
2024,April,8,223,1.0157,94.897
2024,April,8,224,1.0157,95.0063
2024,April,8,225,1.0157,95.1052
2024,April,8,226,1.0157,95.2114
2024,April,8,227,1.0157,95.3145
2024,April,8,228,1.0157,95.4107
2024,April,8,229,1.0157,95.5081
2024,April,8,230,1.0157,95.6067
2024,April,8,231,1.0157,95.6985
2024,April,8,232,1.0157,95.7898
2024,April,8,233,1.0157,95.8828
2024,April,8,234,1.0157,95.9758
2024,April,8,235,1.0157,96.0555
2024,April,8,236,1.0157,96.1409
2024,April,8,237,1.0157,96.2296
2024,April,8,238,1.0157,96.3097
2024,April,8,239,1.0157,96.3863
2024,April,8,240,1.0157,96.4656
2024,April,8,241,1.0157,96.5367
2024,April,8,242,1.0157,96.6145
2024,April,8,243,1.0157,96.6917
2024,April,8,244,1.0157,96.764
2024,April,8,245,1.0157,96.8285
2024,April,8,246,1.0157,96.8992
2024,April,8,247,1.0157,96.9644
2024,April,8,248,1.0157,97.0318
2024,April,8,249,1.0157,97.094
2024,April,8,250,1.0157,97.1601
2024,April,8,251,1.0157,97.2194
2024,April,8,252,1.0157,97.2793
2024,April,8,253,1.0157,97.3389
2024,April,8,254,1.0157,97.3979
2024,April,8,255,1.0157,97.4552
2024,April,8,256,1.0157,97.5077
2024,April,8,257,1.0157,97.5637
2024,April,8,258,1.0157,97.6114
2024,April,8,259,1.0157,97.6661
2024,April,8,260,1.0157,97.7152
2024,April,8,261,1.0157,97.7721
2024,April,8,262,1.0157,97.8219
2024,April,8,263,1.0157,97.8699
2024,April,8,264,1.0157,97.9086
2024,April,8,265,1.0157,97.9621
2024,April,8,266,1.0157,98.0019
2024,April,8,267,1.0157,98.0495
2024,April,8,268,1.0157,98.0936
2024,April,8,269,1.0157,98.1351
2024,April,8,270,1.0157,98.1682
2024,April,8,271,1.0157,98.2072
2024,April,8,272,1.0157,98.2557
2024,April,8,273,1.0157,98.29
2024,April,8,274,1.0157,98.3303
2024,April,8,275,1.0157,98.3645
2024,April,8,276,1.0157,98.3983
2024,April,8,277,1.0157,98.4391
2024,April,8,278,1.0157,98.4723
2024,April,8,279,1.0157,98.5011
2024,April,8,280,1.0157,98.5356
2024,April,8,281,1.0157,98.5676
2024,April,8,282,1.0157,98.5985
2024,April,8,283,1.0157,98.6277
2024,April,8,284,1.0157,98.6645
2024,April,8,285,1.0157,98.6905
2024,April,8,286,1.0157,98.7197
2024,April,8,287,1.0157,98.7476
2024,April,8,288,1.0157,98.7763
2024,April,8,289,1.0157,98.8062
2024,April,8,290,1.0157,98.8244
2024,April,8,291,1.0157,98.8563
2024,April,8,292,1.0157,98.8788
2024,April,8,293,1.0157,98.907
2024,April,8,294,1.0157,98.9288
2024,April,8,295,1.0157,98.9494
2024,April,8,296,1.0157,98.9769
2024,April,8,297,1.0157,98.9965
2024,April,8,298,1.0157,99.0186
2024,April,8,299,1.0157,99.0374
2024,April,8,300,1.0157,99.0656
2024,April,9,-20,0.9722,7.2925
2024,April,9,-19,0.9722,7.432
2024,April,9,-18,0.9722,7.5851
2024,April,9,-17,0.9722,7.7358
2024,April,9,-16,0.9722,7.8941
2024,April,9,-15,0.9722,8.0494
2024,April,9,-14,0.9722,8.2163
2024,April,9,-13,0.9722,8.3777
2024,April,9,-12,0.9722,8.5426
2024,April,9,-11,0.9722,8.7157
2024,April,9,-10,0.9722,8.8895
2024,April,9,-9,0.9722,9.0625
2024,April,9,-8,0.9722,9.2442
2024,April,9,-7,0.9722,9.4249
2024,April,9,-6,0.9722,9.617
2024,April,9,-5,0.9722,9.8054
2024,April,9,-4,0.9722,9.9993
2024,April,9,-3,0.9722,10.1943
2024,April,9,-2,0.9722,10.3945
2024,April,9,-1,0.9722,10.5954
2024,April,9,0,0.9722,10.8018
2024,April,9,1,0.9722,11.0129
2024,April,9,2,0.9722,11.2306
2024,April,9,3,0.9722,11.4457
2024,April,9,4,0.9722,11.6608
2024,April,9,5,0.9722,11.8873
2024,April,9,6,0.9722,12.1141
2024,April,9,7,0.9722,12.3436
2024,April,9,8,0.9722,12.5879
2024,April,9,9,0.9722,12.8197
2024,April,9,10,0.9722,13.0687
2024,April,9,11,0.9722,13.3148
2024,April,9,12,0.9722,13.5661
2024,April,9,13,0.9722,13.8203
2024,April,9,14,0.9722,14.0849
2024,April,9,15,0.9722,14.3419
2024,April,9,16,0.9722,14.6126
2024,April,9,17,0.9722,14.8851
2024,April,9,18,0.9722,15.1563
2024,April,9,19,0.9722,15.4402
2024,April,9,20,0.9722,15.7178
2024,April,9,21,0.9722,16.0085
2024,April,9,22,0.9722,16.3076
2024,April,9,23,0.9722,16.6042
2024,April,9,24,0.9722,16.9056
2024,April,9,25,0.9722,17.2046
2024,April,9,26,0.9722,17.5148
2024,April,9,27,0.9722,17.8317
2024,April,9,28,0.9722,18.1536
2024,April,9,29,0.9722,18.4724
2024,April,9,30,0.9722,18.7989
2024,April,9,31,0.9722,19.1298
2024,April,9,32,0.9722,19.4706
2024,April,9,33,0.9722,19.8143
2024,April,9,34,0.9722,20.1589
2024,April,9,35,0.9722,20.5046
2024,April,9,36,0.9722,20.8565
2024,April,9,37,0.9722,21.2223
2024,April,9,38,0.9722,21.5874
2024,April,9,39,0.9722,21.9467
2024,April,9,40,0.9722,22.3227
2024,April,9,41,0.9722,22.6981
2024,April,9,42,0.9722,23.0847
2024,April,9,43,0.9722,23.4637
2024,April,9,44,0.9722,23.8564
2024,April,9,45,0.9722,24.2487
2024,April,9,46,0.9722,24.6546
2024,April,9,47,0.9722,25.0553
2024,April,9,48,0.9722,25.4602
2024,April,9,49,0.9722,25.8728
2024,April,9,50,0.9722,26.2936
2024,April,9,51,0.9722,26.7099
2024,April,9,52,0.9722,27.1378
2024,April,9,53,0.9722,27.571
2024,April,9,54,0.9722,28.0003
2024,April,9,55,0.9722,28.4401
2024,April,9,56,0.9722,28.8807
2024,April,9,57,0.9722,29.3221
2024,April,9,58,0.9722,29.7787
2024,April,9,59,0.9722,30.2279
2024,April,9,60,0.9722,30.6905
2024,April,9,61,0.9722,31.1438
2024,April,9,62,0.9722,31.6127
2024,April,9,63,0.9722,32.0834
2024,April,9,64,0.9722,32.5552
2024,April,9,65,0.9722,33.0339
2024,April,9,66,0.9722,33.5061
2024,April,9,67,0.9722,33.9944
2024,April,9,68,0.9722,34.4771
2024,April,9,69,0.9722,34.9724
2024,April,9,70,0.9722,35.4665
2024,April,9,71,0.9722,35.9614
2024,April,9,72,0.9722,36.453
2024,April,9,73,0.9722,36.9594
2024,April,9,74,0.9722,37.4604
2024,April,9,75,0.9722,37.9728
2024,April,9,76,0.9722,38.4781
2024,April,9,77,0.9722,38.9957
2024,April,9,78,0.9722,39.5096
2024,April,9,79,0.9722,40.0311
2024,April,9,80,0.9722,40.5469
2024,April,9,81,0.9722,41.0673
2024,April,9,82,0.9722,41.5942
2024,April,9,83,0.9722,42.1176
2024,April,9,84,0.9722,42.6451
2024,April,9,85,0.9722,43.1792
2024,April,9,86,0.9722,43.7086
2024,April,9,87,0.9722,44.24
2024,April,9,88,0.9722,44.7677
2024,April,9,89,0.9722,45.3074
2024,April,9,90,0.9722,45.8427
2024,April,9,91,0.9722,46.3784
2024,April,9,92,0.9722,46.9163
2024,April,9,93,0.9722,47.4508
2024,April,9,94,0.9722,47.9898
2024,April,9,95,0.9722,48.5353
2024,April,9,96,0.9722,49.0759
2024,April,9,97,0.9722,49.6181
2024,April,9,98,0.9722,50.1543
2024,April,9,99,0.9722,50.698
2024,April,9,100,0.9722,51.2335
2024,April,9,101,0.9722,51.7723
2024,April,9,102,0.9722,52.3147
2024,April,9,103,0.9722,52.8508
2024,April,9,104,0.9722,53.389
2024,April,9,105,0.9722,53.9274
2024,April,9,106,0.9722,54.4665
2024,April,9,107,0.9722,54.9948
2024,April,9,108,0.9722,55.5274
2024,April,9,109,0.9722,56.0665
2024,April,9,110,0.9722,56.5996
2024,April,9,111,0.9722,57.1282
2024,April,9,112,0.9722,57.6522
2024,April,9,113,0.9722,58.1765
2024,April,9,114,0.9722,58.7094
2024,April,9,115,0.9722,59.233
2024,April,9,116,0.9722,59.7459
2024,April,9,117,0.9722,60.2665
2024,April,9,118,0.9722,60.787
2024,April,9,119,0.9722,61.3024
2024,April,9,120,0.9722,61.8127
2024,April,9,121,0.9722,62.3194
2024,April,9,122,0.9722,62.8202
2024,April,9,123,0.9722,63.3276
2024,April,9,124,0.9722,63.826
2024,April,9,125,0.9722,64.3213
2024,April,9,126,0.9722,64.8174
2024,April,9,127,0.9722,65.3124
2024,April,9,128,0.9722,65.8025
2024,April,9,129,0.9722,66.2819
2024,April,9,130,0.9722,66.7678
2024,April,9,131,0.9722,67.2459
2024,April,9,132,0.9722,67.7197
2024,April,9,133,0.9722,68.1831
2024,April,9,134,0.9722,68.6537
2024,April,9,135,0.9722,69.1193
2024,April,9,136,0.9722,69.5779
2024,April,9,137,0.9722,70.0274
2024,April,9,138,0.9722,70.4845
2024,April,9,139,0.9722,70.9265
2024,April,9,140,0.9722,71.3758
2024,April,9,141,0.9722,71.8156
2024,April,9,142,0.9722,72.2436
2024,April,9,143,0.9722,72.6735
2024,April,9,144,0.9722,73.1012
2024,April,9,145,0.9722,73.5251
2024,April,9,146,0.9722,73.9451
2024,April,9,147,0.9722,74.3583
2024,April,9,148,0.9722,74.767
2024,April,9,149,0.9722,75.1758
2024,April,9,150,0.9722,75.5734
2024,April,9,151,0.9722,75.9686
2024,April,9,152,0.9722,76.3641
2024,April,9,153,0.9722,76.7502
2024,April,9,154,0.9722,77.1374
2024,April,9,155,0.9722,77.5104
2024,April,9,156,0.9722,77.8848
2024,April,9,157,0.9722,78.2551
2024,April,9,158,0.9722,78.6223
2024,April,9,159,0.9722,78.9837
2024,April,9,160,0.9722,79.3437
2024,April,9,161,0.9722,79.6906
2024,April,9,162,0.9722,80.0443
2024,April,9,163,0.9722,80.3817
2024,April,9,164,0.9722,80.7178
2024,April,9,165,0.9722,81.0515
2024,April,9,166,0.9722,81.3895
2024,April,9,167,0.9722,81.7151
2024,April,9,168,0.9722,82.0312
2024,April,9,169,0.9722,82.3428
2024,April,9,170,0.9722,82.6566
2024,April,9,171,0.9722,82.9652
2024,April,9,172,0.9722,83.2653
2024,April,9,173,0.9722,83.5678
2024,April,9,174,0.9722,83.867
2024,April,9,175,0.9722,84.1513
2024,April,9,176,0.9722,84.4404
2024,April,9,177,0.9722,84.7196
2024,April,9,178,0.9722,84.9952
2024,April,9,179,0.9722,85.2711
2024,April,9,180,0.9722,85.5375
2024,April,9,181,0.9722,85.8049
2024,April,9,182,0.9722,86.0639
2024,April,9,183,0.9722,86.3224
2024,April,9,184,0.9722,86.5804
2024,April,9,185,0.9722,86.8242
2024,April,9,186,0.9722,87.0765
2024,April,9,187,0.9722,87.3165
2024,April,9,188,0.9722,87.548
2024,April,9,189,0.9722,87.7834
2024,April,9,190,0.9722,88.014
2024,April,9,191,0.9722,88.2425
2024,April,9,192,0.9722,88.4627
2024,April,9,193,0.9722,88.6792
2024,April,9,194,0.9722,88.8918
2024,April,9,195,0.9722,89.1087
2024,April,9,196,0.9722,89.3132
2024,April,9,197,0.9722,89.5177
2024,April,9,198,0.9722,89.7201
2024,April,9,199,0.9722,89.922
2024,April,9,200,0.9722,90.1122
2024,April,9,201,0.9722,90.3052
2024,April,9,202,0.9722,90.4951
2024,April,9,203,0.9722,90.6768
2024,April,9,204,0.9722,90.8584
2024,April,9,205,0.9722,91.0385
2024,April,9,206,0.9722,91.2101
2024,April,9,207,0.9722,91.3797
2024,April,9,208,0.9722,91.5526
2024,April,9,209,0.9722,91.7105
2024,April,9,210,0.9722,91.8733
2024,April,9,211,0.9722,92.0353
2024,April,9,212,0.9722,92.1977
2024,April,9,213,0.9722,92.3492
2024,April,9,214,0.9722,92.4953
2024,April,9,215,0.9722,92.6497
2024,April,9,216,0.9722,92.7912
2024,April,9,217,0.9722,92.9416
2024,April,9,218,0.9722,93.0801
2024,April,9,219,0.9722,93.2134
2024,April,9,220,0.9722,93.3541
2024,April,9,221,0.9722,93.4798
2024,April,9,222,0.9722,93.614
2024,April,9,223,0.9722,93.7393
2024,April,9,224,0.9722,93.871
2024,April,9,225,0.9722,93.989
2024,April,9,226,0.9722,94.1072
2024,April,9,227,0.9722,94.2302
2024,April,9,228,0.9722,94.3465
2024,April,9,229,0.9722,94.4596
2024,April,9,230,0.9722,94.5741
2024,April,9,231,0.9722,94.6847
2024,April,9,232,0.9722,94.7944
2024,April,9,233,0.9722,94.8996
2024,April,9,234,0.9722,95.0017
2024,April,9,235,0.9722,95.0983
2024,April,9,236,0.9722,95.1965
